time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-07-31T23:01:49.320Z,-29.279,-176.35,10,6.2,mwb,163,,,0.91,us,usp0009xj0,2022-04-29T18:47:10.131Z,"Kermadec Islands region",earthquake,,,,,reviewed,us,us
2000-07-31T22:44:30.420Z,-16.697,174.542,10,6.2,mwc,299,,,0.94,us,usp0009xhy,2022-04-29T18:47:08.800Z,"Fiji region",earthquake,,,,,reviewed,us,hrv
2000-07-31T19:12:37.410Z,13.688,125.023,33,4.6,mb,46,,,1.2,us,usp0009xhu,2014-11-07T01:10:43.486Z,"69 km E of Gigmoto, Philippines",earthquake,,,,9,reviewed,us,us
2000-07-31T18:59:42.310Z,-6.757,105.424,33,5.3,mwc,103,,,1.1,us,usp0009xht,2022-04-29T18:47:02.531Z,"61 km SW of Labuan, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-07-31T15:02:46.490Z,40.634,-29.567,10,4.6,mb,65,,,1.11,us,usp0009xhk,2014-11-07T01:10:43.456Z,"186 km NE of Santa Cruz das Flores, Portugal",earthquake,,,,42,reviewed,us,us
2000-07-31T14:23:37.940Z,40.786,-29.491,10,5.2,mwc,165,,,1.03,us,usp0009xhh,2016-11-09T23:06:38.539Z,"203 km NE of Santa Cruz das Flores, Portugal",earthquake,,,,,reviewed,us,hrv
2000-07-31T14:05:40.730Z,40.774,-29.533,10,4.8,mb,117,,,1.11,us,usp0009xhf,2014-11-07T01:10:43.429Z,"199 km NE of Santa Cruz das Flores, Portugal",earthquake,,,,68,reviewed,us,us
2000-07-31T13:58:13.330Z,40.782,-29.517,10,5.2,mwc,165,,,1.04,us,usp0009xhe,2016-11-09T23:06:38.077Z,"201 km NE of Santa Cruz das Flores, Portugal",earthquake,,,,,reviewed,us,hrv
2000-07-31T13:56:21.180Z,41.013,-29.725,10,4.8,mb,87,,,1.42,us,usp0009xhd,2014-11-07T01:10:43.404Z,"210 km NE of Santa Cruz das Flores, Portugal",earthquake,,,,51,reviewed,us,us
2000-07-31T13:34:02.720Z,40.767,-29.63,10,4.6,mb,83,,,1.31,us,usp0009xhc,2014-11-07T01:10:43.398Z,"193 km NE of Santa Cruz das Flores, Portugal",earthquake,,,,51,reviewed,us,us
2000-07-31T11:59:34.180Z,-14.455,167.282,179,5.4,mwc,217,,,0.88,us,usp0009xh8,2016-11-09T23:06:37.599Z,"68 km NNE of Port-Olry, Vanuatu",earthquake,,,,,reviewed,us,hrv
2000-07-31T04:37:06.650Z,39.576,143.582,33,5.4,mwc,180,,,0.9,us,usp0009xgu,2016-11-09T23:06:35.666Z,"140 km E of Yamada, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-31T03:14:20.420Z,-57.707,-25.373,33,4.5,mb,28,,,0.74,us,usp0009xgq,2014-11-07T01:10:43.316Z,"South Sandwich Islands region",earthquake,,,,11,reviewed,us,us
2000-07-31T01:29:45.240Z,7.323,-79.599,10,5.2,mwc,100,,,1.18,us,usp0009xgk,2016-11-09T23:06:35.175Z,"52 km ESE of Pedasí, Panama",earthquake,,,,,reviewed,us,hrv
2000-07-31T01:03:29.660Z,-5.847,148.689,131.3,4.5,mb,18,,,0.92,us,usp0009xge,2014-11-07T01:10:43.287Z,"103 km WNW of Kandrian, Papua New Guinea",earthquake,,14.8,,6,reviewed,us,us
2000-07-30T23:53:22.420Z,34.204,139.055,10,4.5,mb,48,,,1.29,us,usp0009xga,2014-11-07T01:10:43.184Z,"53 km S of Shimoda, Japan",earthquake,,,,15,reviewed,us,us
2000-07-30T21:04:32.360Z,22.242,143.591,109.4,4.6,mb,26,,,1.05,us,usp0009xg0,2014-11-07T01:10:42.685Z,"Volcano Islands, Japan region",earthquake,,22.8,,8,reviewed,us,us
2000-07-30T18:43:44.130Z,-30.361,-71.389,73.3,4.7,mb,28,,,1,us,usp0009xfv,2014-11-07T01:10:42.675Z,"32 km NW of Ovalle, Chile",earthquake,,6.1,,4,reviewed,us,us
2000-07-30T16:45:38.880Z,12.26,-88.734,33,4.5,mb,65,,,1.14,us,usp0009xfm,2014-11-07T01:10:42.655Z,"114 km S of Puerto El Triunfo, El Salvador",earthquake,,,,25,reviewed,us,us
2000-07-30T13:37:39.880Z,2.767,127.111,96,4.7,mb,32,,,0.96,us,usp0009xfc,2014-11-07T01:10:42.642Z,"152 km NW of Tobelo, Indonesia",earthquake,,9.7,,9,reviewed,us,us
2000-07-30T13:16:08.540Z,34.119,139.247,10,5,mb,124,,,0.8,us,usp0009xf9,2014-11-07T01:10:42.628Z,"67 km SSE of Shimoda, Japan",earthquake,,,,47,reviewed,us,us
2000-07-30T13:14:00.060Z,34.043,139.386,10,4.7,mb,35,,,1.16,us,usp0009xf8,2014-11-07T01:10:42.625Z,"81 km SSE of Shimoda, Japan",earthquake,,,,8,reviewed,us,us
2000-07-30T12:51:26.850Z,33.653,139.274,10,4.8,mb,14,,,1.24,us,usp0009xf6,2014-11-07T01:10:42.621Z,"117 km SSE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-30T12:48:55.480Z,33.954,139.27,10,5.5,mb,218,,,0.92,us,usp0009xf5,2022-04-29T18:46:57.406Z,"85 km SSE of Shimoda, Japan",earthquake,,,,81,reviewed,us,us
2000-07-30T12:25:45.570Z,33.901,139.376,10,6.5,mwc,428,,,0.94,us,usp0009xf4,2022-04-29T18:46:51.810Z,"94 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-30T10:01:40.370Z,-13.219,167.471,33,4.5,mb,38,,,1.29,us,usp0009xf2,2014-11-07T01:10:42.378Z,"73 km N of Sola, Vanuatu",earthquake,,,,13,reviewed,us,us
2000-07-30T07:49:02.450Z,28.332,128.121,132,4.8,mb,74,,,1.1,us,usp0009xer,2014-11-07T01:10:42.350Z,"133 km W of Naze, Japan",earthquake,,7,,25,reviewed,us,us
2000-07-30T06:22:13.750Z,-5.059,102.707,33,4.7,mb,40,,,0.81,us,usp0009xep,2014-11-07T01:10:42.344Z,"129 km SSW of Pagar Alam, Indonesia",earthquake,,,,5,reviewed,us,us
2000-07-30T06:03:32.850Z,-10.935,165.934,45.6,5.6,mwc,177,,,0.93,us,usp0009xen,2022-04-29T18:46:50.514Z,"27 km SSE of Lata, Solomon Islands",earthquake,,,,,reviewed,us,hrv
2000-07-30T04:05:14.960Z,-1.138,127.317,37.4,4.6,mb,40,,,1,us,usp0009xeh,2014-11-07T01:10:42.316Z,"209 km S of Sofifi, Indonesia",earthquake,,13.6,,13,reviewed,us,us
2000-07-30T01:14:23.030Z,7.143,-34.062,10,5.3,mwc,64,,,0.96,us,usp0009xed,2016-11-09T23:06:10.864Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,hrv
2000-07-30T01:08:32.950Z,-27.631,65.696,10,4.5,mb,18,,,0.83,us,usp0009xec,2014-11-07T01:10:42.303Z,"Indian Ocean Triple Junction",earthquake,,,,7,reviewed,us,us
2000-07-30T00:18:00.190Z,33.933,139.35,10,5.7,mwc,281,,,0.98,us,usp0009xe8,2022-04-29T18:46:44.388Z,"90 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-29T23:56:38.480Z,3.305,124.968,243.3,4.5,mb,68,,,1.08,us,usp0009xe5,2014-11-07T01:10:42.257Z,"200 km N of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,21,reviewed,us,us
2000-07-29T23:00:12.240Z,-8.317,68.051,10,4.8,mb,15,,,1.05,us,usp0009xe0,2014-11-07T01:10:42.212Z,"Chagos Archipelago region",earthquake,,,,1,reviewed,us,us
2000-07-29T22:49:15.500Z,-5.026,102.38,31.5,4.6,mb,6,,,1.27,us,usp0009xdz,2014-11-07T01:10:42.183Z,"136 km S of Bengkulu, Indonesia",earthquake,,,,1,reviewed,us,us
2000-07-29T22:30:13.060Z,70.795,-13.378,10,4.8,mb,157,,,1.07,us,usp0009xdy,2014-11-07T01:10:41.947Z,"171 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,,,,73,reviewed,us,us
2000-07-29T20:31:53.920Z,-27.477,65.614,10,4.7,mb,11,,,1.18,us,usp0009xdu,2014-11-07T01:10:41.852Z,"Indian Ocean Triple Junction",earthquake,,,,3,reviewed,us,us
2000-07-29T18:57:26.710Z,26.296,143.424,38.8,4.6,mb,24,,,0.79,us,usp0009xdr,2014-11-07T01:10:41.799Z,"Bonin Islands, Japan region",earthquake,,,,7,reviewed,us,us
2000-07-29T18:06:39.020Z,-35.825,-101.975,10,4.8,mb,40,,,0.88,us,usp0009xdk,2014-11-07T01:10:41.649Z,"southeast of Easter Island",earthquake,,,,22,reviewed,us,us
2000-07-29T17:05:16.870Z,-41.245,-91.209,10,4.8,mb,11,,,1.07,us,usp0009xdf,2014-11-07T01:10:41.642Z,"southeast of Easter Island",earthquake,,,,1,reviewed,us,us
2000-07-29T16:52:49.640Z,-41.241,-91.207,10,4.5,mb,14,,,0.77,us,usp0009xdc,2014-11-07T01:10:41.611Z,"southeast of Easter Island",earthquake,,,,1,reviewed,us,us
2000-07-29T16:23:00.450Z,39.769,141.989,73.4,4.6,mb,28,,,0.92,us,usp0009xda,2014-11-07T01:10:41.607Z,"14 km NNE of Miyako, Japan",earthquake,,10.6,,4,reviewed,us,us
2000-07-29T16:04:45.060Z,-64.956,177.221,10,4.8,mb,10,,,1.52,us,usp0009xd8,2014-11-07T01:10:41.603Z,"Balleny Islands region",earthquake,,,,2,reviewed,us,us
2000-07-29T15:54:16.910Z,51.145,-179.328,49.1,5.1,mwc,303,,,0.9,us,usp0009xd7,2022-04-29T17:49:50.201Z,"203 km WSW of Adak, Alaska",earthquake,,6.5,,,reviewed,us,hrv
2000-07-29T15:16:17.770Z,34.091,139.149,10,4.9,mb,128,,,0.79,us,usp0009xd5,2014-11-07T01:10:41.555Z,"67 km SSE of Shimoda, Japan",earthquake,,,,53,reviewed,us,us
2000-07-29T11:54:48.000Z,-13.784,97.346,10,4.9,ms,68,,,0.91,us,usp0009xd2,2014-11-07T01:10:41.543Z,"South Indian Ocean",earthquake,,,,2,reviewed,us,us
2000-07-29T09:54:42.250Z,52.996,157.521,167.8,5.3,mwc,272,,,0.85,us,usp0009xcx,2016-11-09T23:05:47.409Z,"49 km W of Paratunka, Russia",earthquake,,,,,reviewed,us,hrv
2000-07-29T02:38:37.160Z,-9.084,111.895,84,4.6,mb,10,,,1.17,us,usp0009xcb,2014-11-07T01:10:41.462Z,"106 km S of Boyolangu, Indonesia",earthquake,,18.7,,1,reviewed,us,us
2000-07-29T02:33:24.210Z,-5.018,102.256,47.4,4.6,mb,20,,,0.98,us,usp0009xca,2014-11-07T01:10:41.460Z,"134 km S of Bengkulu, Indonesia",earthquake,,35.8,,4,reviewed,us,us
2000-07-29T00:41:17.910Z,-4.961,133.831,33,4.8,mb,21,,,1.02,us,usp0009xc9,2014-11-07T01:10:41.458Z,"140 km ENE of Tual, Indonesia",earthquake,,,,8,reviewed,us,us
2000-07-29T00:40:22.100Z,-4.349,144.007,121.5,4.6,mb,51,,,0.93,us,usp0009xc8,2014-11-07T01:10:41.454Z,"32 km SSW of Angoram, Papua New Guinea",earthquake,,,,13,reviewed,us,us
2000-07-29T00:04:34.820Z,-27.873,26.608,10,4.9,mb,9,,,1.3,us,usp0009xc6,2020-09-15T21:33:08.442Z,"13 km SSW of Allanridge, South Africa",earthquake,,,,3,reviewed,us,us
2000-07-28T22:17:55.460Z,34.139,139.138,10,4.7,mb,49,,,1.09,us,usp0009xbz,2014-11-07T01:10:41.437Z,"near the south coast of Honshu, Japan",earthquake,,,,18,reviewed,us,us
2000-07-28T20:28:12.740Z,23.359,120.915,33,5.7,mwc,262,,,1.27,us,usp0009xbp,2022-04-29T18:46:42.929Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
2000-07-28T18:56:13.820Z,-10.851,121.94,33,4.5,mb,18,,,1.41,us,usp0009xbb,2014-11-07T01:10:41.369Z,"197 km WSW of Kupang, Indonesia",earthquake,,,,5,reviewed,us,us
2000-07-28T17:07:43.330Z,-18.306,168.668,78.5,4.7,mb,21,,,1.08,us,usp0009xb8,2014-11-07T01:10:41.359Z,"73 km SSE of Port-Vila, Vanuatu",earthquake,,,,6,reviewed,us,us
2000-07-28T16:48:02.140Z,34.079,139.24,10,4.6,mb,40,,,1.08,us,usp0009xb6,2014-11-07T01:10:41.323Z,"71 km SSE of Shimoda, Japan",earthquake,,,,18,reviewed,us,us
2000-07-28T13:32:43.230Z,34.104,139.25,10,5.4,mwc,75,,,1.19,us,usp0009xax,2022-04-29T18:46:41.108Z,"69 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-28T13:05:58.740Z,34.183,139.446,10,5.2,ms,98,,,1.14,us,usp0009xaw,2014-11-07T01:10:41.289Z,"71 km SE of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-28T12:38:33.210Z,-12.36,166.49,37.3,5.8,mwc,149,,,1.2,us,usp0009xav,2022-04-29T18:46:35.487Z,"196 km SSE of Lata, Solomon Islands",earthquake,,,,,reviewed,us,hrv
2000-07-28T07:52:54.360Z,17.248,145.671,159.6,4.6,mb,83,,,1.02,us,usp0009xam,2014-11-07T01:10:41.244Z,"225 km N of Saipan, Northern Mariana Islands",earthquake,,13.1,,36,reviewed,us,us
2000-07-28T05:48:42.590Z,-54.377,5.299,10,5.2,mb,41,,,1.21,us,usp0009xaj,2014-11-07T01:10:41.231Z,"Bouvet Island region",earthquake,,,,12,reviewed,us,us
2000-07-28T05:22:57.740Z,-54.329,5.28,10,4.5,mb,12,,,1.01,us,usp0009xah,2014-11-07T01:10:41.229Z,"Bouvet Island region",earthquake,,,,1,reviewed,us,us
2000-07-28T05:22:23.720Z,36.53,71.011,225.4,5.4,mwb,294,,,0.8,us,usp0009xag,2016-11-09T23:05:18.006Z,"Afghanistan-Tajikistan-Pakistan region",earthquake,,,,,reviewed,us,us
2000-07-28T04:38:56.490Z,33.935,139.102,10,4.8,mb,88,,,1.19,us,usp0009xad,2014-11-07T01:10:41.189Z,"84 km S of Shimoda, Japan",earthquake,,,,41,reviewed,us,us
2000-07-28T04:28:08.190Z,-20.679,-174.082,33,5.1,mwc,73,,,0.84,us,usp0009xac,2016-11-09T23:05:17.528Z,"99 km SSE of Pangai, Tonga",earthquake,,,,,reviewed,us,hrv
2000-07-28T01:55:35.110Z,37.888,21.345,33,4.7,mb,15,,,1.02,us,usp0009xa6,2014-11-07T01:10:41.166Z,"3 km ESE of Traganón, Greece",earthquake,,,,6,reviewed,us,us
2000-07-27T22:19:43.150Z,-0.824,131.205,33,4.8,mb,29,,,1.05,us,usp0009x9t,2014-11-07T01:10:41.138Z,"8 km NW of Sorong, Indonesia",earthquake,,,,13,reviewed,us,us
2000-07-27T21:29:46.080Z,-1.279,131.54,33,5.1,mwc,26,,,0.89,us,usp0009x9q,2022-04-29T18:46:23.504Z,"53 km SE of Sorong, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-07-27T16:31:16.440Z,44.119,148.339,33,4.7,mb,83,,,0.79,us,usp0009x9f,2014-11-07T01:10:41.082Z,"128 km SSE of Kuril’sk, Russia",earthquake,,,,46,reviewed,us,us
2000-07-27T13:15:21.890Z,23.09,143.517,76.5,4.7,mb,79,,,1.04,us,usp0009x9c,2014-11-07T01:10:41.072Z,"Volcano Islands, Japan region",earthquake,,15.2,,31,reviewed,us,us
2000-07-27T10:58:36.350Z,-53.484,-3.211,10,5.3,mwc,25,,,0.82,us,usp0009x96,2016-11-09T23:04:53.004Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,hrv
2000-07-27T10:26:15.730Z,-20.129,-173.795,33,4.5,mb,11,,,1,us,usp0009x95,2014-11-07T01:10:41.048Z,"68 km ESE of Pangai, Tonga",earthquake,,,,1,reviewed,us,us
2000-07-27T09:24:14.960Z,1.667,126.911,111.6,4.7,mb,32,,,1.17,us,usp0009x93,2014-11-07T01:10:41.042Z,"110 km NNW of Ternate, Indonesia",earthquake,,10.1,,8,reviewed,us,us
2000-07-27T08:31:27.140Z,-23.615,-68.539,109,5.3,mwc,109,,,1.15,us,usp0009x90,2016-11-09T23:04:52.509Z,"85 km SSW of San Pedro de Atacama, Chile",earthquake,,,,,reviewed,us,hrv
2000-07-27T06:07:31.890Z,34.417,139.145,10,4.8,mb,47,,,0.65,us,usp0009x8x,2014-11-07T01:10:41.020Z,"34 km SSE of Shimoda, Japan",earthquake,,,,17,reviewed,us,us
2000-07-27T04:28:51.090Z,13.765,-91.555,33,5.2,mwc,176,,,1.24,us,usp0009x8r,2022-04-29T18:46:17.900Z,"55 km SSW of Nueva Concepción, Guatemala",earthquake,,,,,reviewed,us,hrv
2000-07-27T03:18:36.240Z,-37.238,-73.522,30.7,5,mb,64,,,1.01,us,usp0009x8n,2014-11-07T01:10:40.927Z,"18 km W of Arauco, Chile",earthquake,,8.4,,32,reviewed,us,us
2000-07-27T02:27:13.650Z,34.048,139.216,10,4.5,mb,18,,,0.85,us,usp0009x8j,2014-11-07T01:10:40.922Z,"74 km SSE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
2000-07-27T02:15:16.240Z,34.184,139.318,10,4.7,mb,27,,,1.12,us,usp0009x8f,2014-11-07T01:10:40.911Z,"64 km SSE of Shimoda, Japan",earthquake,,,,5,reviewed,us,us
2000-07-27T02:12:50.080Z,34.204,139.248,10,5.5,mwc,178,,,0.93,us,usp0009x8e,2022-04-29T18:46:12.578Z,"59 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-27T01:49:53.330Z,34.208,139.37,10,5.6,mwc,235,,,1.05,us,usp0009x8d,2022-04-29T18:46:07.195Z,"65 km SE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-27T00:59:42.600Z,7.243,-79.782,33,4.5,mb,57,,,1.24,us,usp0009x8a,2014-11-07T01:10:40.857Z,"41 km SE of Pedasí, Panama",earthquake,,,,38,reviewed,us,us
2000-07-27T00:04:10.440Z,13.726,119.948,73.7,4.7,mb,20,,,1.23,us,usp0009x88,2014-11-07T01:10:40.854Z,"19 km SW of Tagbak, Philippines",earthquake,,14.4,,3,reviewed,us,us
2000-07-26T20:33:56.460Z,42.886,146.817,33,4.5,mb,36,,,0.99,us,usp0009x7y,2014-11-07T01:10:40.788Z,"101 km S of Shikotan, Russia",earthquake,,,,18,reviewed,us,us
2000-07-26T18:01:24.280Z,-10.367,161.37,107.9,4.6,mb,40,,,0.94,us,usp0009x7t,2014-11-07T01:10:40.774Z,"61 km W of Kirakira, Solomon Islands",earthquake,,,,17,reviewed,us,us
2000-07-26T17:23:49.880Z,-1.987,138.922,33,4.5,mb,29,,,0.89,us,usp0009x7r,2014-11-07T01:10:40.769Z,"201 km WNW of Abepura, Indonesia",earthquake,,,,10,reviewed,us,us
2000-07-26T15:15:18.700Z,-1.306,123.25,91,4.6,mb,20,,,1.07,us,usp0009x7m,2014-11-07T01:10:40.760Z,"64 km SE of Luwuk, Indonesia",earthquake,,18.3,,8,reviewed,us,us
2000-07-26T13:54:58.140Z,0.805,97.633,33,4.7,mb,36,,,0.84,us,usp0009x79,2014-11-07T01:10:40.690Z,"164 km SW of Sibolga, Indonesia",earthquake,,,,15,reviewed,us,us
2000-07-26T10:20:08.150Z,51.415,-176.838,33,4.6,mb,77,,,1.27,us,usp0009x6z,2020-02-20T20:20:33.318Z,"52 km SSW of Adak, Alaska",earthquake,,,,31,reviewed,us,us
2000-07-26T10:09:50.290Z,34.116,139.187,10,5.2,mwc,131,,,0.87,us,usp0009x6y,2022-04-29T18:46:01.725Z,"66 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-26T08:58:11.350Z,29.279,142.053,33,4.7,mb,65,,,0.99,us,usp0009x6w,2014-11-07T01:10:40.554Z,"Izu Islands, Japan region",earthquake,,,,29,reviewed,us,us
2000-07-26T08:24:40.890Z,29.264,141.923,33,4.7,mb,81,,,0.95,us,usp0009x6t,2014-11-07T01:10:40.503Z,"Izu Islands, Japan region",earthquake,,,,32,reviewed,us,us
2000-07-26T05:37:42.290Z,0.778,-26.038,10,5.5,mwc,78,,,1.19,us,usp0009x6k,2022-04-29T19:03:01.973Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,hrv
2000-07-25T21:54:53.110Z,11.828,-85.935,33,4.6,mb,67,,,1.12,us,usp0009x68,2014-11-07T01:10:40.255Z,"11 km SSE of Granada, Nicaragua",earthquake,,,,39,reviewed,us,us
2000-07-25T19:33:56.070Z,37.131,21.993,10,4.6,mb,202,,,1.32,us,usp0009x63,2014-11-07T01:10:40.229Z,"3 km NNW of Áris, Greece",earthquake,,,,68,reviewed,us,us
2000-07-25T19:03:40.670Z,-18.444,170.04,33,4.6,mb,10,,,1.42,us,usp0009x5z,2014-11-07T01:10:40.221Z,"145 km NNE of Isangel, Vanuatu",earthquake,,,,4,reviewed,us,us
2000-07-25T18:57:05.900Z,34.05,139.344,10,4.6,mb,32,,,1.02,us,usp0009x5x,2014-11-07T01:10:40.216Z,"78 km SSE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
2000-07-25T18:36:44.680Z,34.088,139.31,10,5.2,mwc,178,,,1.31,us,usp0009x5u,2022-04-29T18:46:00.387Z,"73 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-25T18:15:27.600Z,13.378,50.806,10,4.6,mb,48,,,1.12,us,usp0009x5t,2014-11-07T01:10:40.188Z,"156 km N of Caluula, Somalia",earthquake,,,,18,reviewed,us,us
2000-07-25T17:16:08.120Z,-5.316,102.818,33,4.8,mb,42,,,0.95,us,usp0009x5s,2014-11-07T01:10:40.184Z,"150 km SSW of Pagar Alam, Indonesia",earthquake,,,,14,reviewed,us,us
2000-07-25T14:18:58.530Z,-7.727,147.981,82.4,4.8,mb,30,,,0.85,us,usp0009x5g,2014-11-07T01:10:40.167Z,"118 km NNW of Popondetta, Papua New Guinea",earthquake,,5.6,,12,reviewed,us,us
2000-07-25T12:32:26.740Z,-55.291,-29.393,33,4.7,mb,16,,,0.8,us,usp0009x5a,2014-11-07T01:10:40.153Z,"South Sandwich Islands region",earthquake,,,,6,reviewed,us,us
2000-07-25T12:05:32.730Z,-6.635,148.676,33,4.7,mb,46,,,1.21,us,usp0009x59,2014-11-07T01:10:40.148Z,"92 km E of Finschhafen, Papua New Guinea",earthquake,,,,12,reviewed,us,us
2000-07-25T11:42:23.040Z,-55.298,-29.219,33,4.8,mb,44,,,0.97,us,usp0009x57,2014-11-07T01:10:40.142Z,"South Sandwich Islands region",earthquake,,,,12,reviewed,us,us
2000-07-25T08:43:23.180Z,13.845,144.911,129.1,4.8,mb,86,,,1.05,us,usp0009x51,2014-11-07T01:10:40.117Z,"34 km N of Yigo Village, Guam",earthquake,,7.4,,30,reviewed,us,us
2000-07-25T08:10:15.890Z,34.182,139.338,10,5,mb,118,,,1.11,us,usp0009x4z,2014-11-07T01:10:39.954Z,"65 km SSE of Shimoda, Japan",earthquake,,,,63,reviewed,us,us
2000-07-25T07:12:50.480Z,34.218,139.277,10,5.1,mwc,124,,,1.08,us,usp0009x4w,2022-04-29T18:45:54.768Z,"59 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-25T03:14:29.790Z,-53.553,-3.169,10,5.9,mwc,71,,,0.96,us,usp0009x4h,2024-01-17T20:46:59.306Z,"southern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,hrv
2000-07-24T22:10:35.340Z,24.771,122.478,127.7,5,mwc,122,,,1.09,us,usp0009x4b,2016-11-09T23:03:27.285Z,"62 km WNW of Yonakuni, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-24T20:58:52.030Z,44.657,141.213,249.4,4.5,mb,22,,,0.93,us,usp0009x47,2014-11-07T01:10:39.874Z,"55 km S of Rishiri Town, Japan",earthquake,,8.7,,3,reviewed,us,us
2000-07-24T19:04:04.410Z,36.204,71.196,98.8,4.5,mb,29,,,1,us,usp0009x43,2014-11-07T01:10:39.867Z,"61 km SSW of Ashk?sham, Afghanistan",earthquake,,17.1,,3,reviewed,us,us
2000-07-24T18:29:22.530Z,-5.605,102.907,33,4.5,mb,17,,,0.7,us,usp0009x40,2014-11-07T01:10:39.860Z,"178 km SSW of Pagar Alam, Indonesia",earthquake,,,,5,reviewed,us,us
2000-07-24T13:38:19.050Z,9.522,-85.24,33,5.2,mwc,152,,,1.32,us,usp0009x3h,2022-04-29T18:45:52.376Z,"46 km SW of Paquera, Costa Rica",earthquake,,,,,reviewed,us,hrv
2000-07-24T12:17:26.530Z,-5.561,102.886,33,5.7,mwc,151,,,1,us,usp0009x3g,2022-04-29T18:45:51.012Z,"174 km SSW of Pagar Alam, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-07-24T09:37:56.610Z,-23.486,-177.344,176.9,5.2,mwc,117,,,0.79,us,usp0009x3a,2016-11-09T23:03:25.435Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,hrv
2000-07-24T09:10:32.870Z,34.106,139.454,10,4.7,mb,32,,,1.45,us,usp0009x37,2014-11-07T01:10:39.769Z,"78 km SE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
2000-07-24T09:03:54.710Z,34.119,139.327,10,5.1,mb,108,,,1.18,us,usp0009x35,2014-11-07T01:10:39.758Z,"71 km SSE of Shimoda, Japan",earthquake,,,,57,reviewed,us,us
2000-07-24T09:03:34.270Z,34.063,138.936,10,4.6,mb,34,,,1.43,us,usp0009x34,2014-11-07T01:10:39.755Z,"68 km S of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
2000-07-24T08:44:14.280Z,34.237,139.145,10,4.9,mb,115,,,0.98,us,usp0009x33,2014-11-07T01:10:39.746Z,"52 km SSE of Shimoda, Japan",earthquake,,,,45,reviewed,us,us
2000-07-24T04:47:02.480Z,-21.908,-176.858,171.9,4.6,mb,60,,,0.89,us,usp0009x2v,2014-11-07T01:10:39.727Z,"189 km WSW of Haveluloto, Tonga",earthquake,,,,29,reviewed,us,us
2000-07-23T22:22:18.850Z,34.329,139.31,10,4.5,mb,13,,,1.35,us,usp0009x25,2014-11-07T01:10:39.667Z,"51 km SE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
2000-07-23T21:54:51.050Z,-21.327,-68.117,141.8,4.5,mb,17,,,1.08,us,usp0009x1z,2014-11-07T01:10:39.654Z,"150 km NNE of Calama, Chile",earthquake,,11.8,,2,reviewed,us,us
2000-07-23T21:52:44.060Z,34.126,139.116,10,5.6,mwc,299,,,0.75,us,usp0009x1y,2022-04-29T18:45:49.586Z,"63 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-23T21:36:29.570Z,34.063,139.463,10,4.6,mb,41,,,1.07,us,usp0009x1u,2014-11-07T01:10:39.617Z,"83 km SE of Shimoda, Japan",earthquake,,,,12,reviewed,us,us
2000-07-23T21:26:47.800Z,34.185,139.261,10,5.3,mwc,220,,,0.92,us,usp0009x1t,2022-04-29T18:45:48.216Z,"61 km SSE of Shimoda, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-23T20:53:40.170Z,34.311,139.104,10,4.6,mb,37,,,1.2,us,usp0009x1p,2014-11-07T01:10:39.588Z,"43 km SSE of Shimoda, Japan",earthquake,,,,14,reviewed,us,us
2000-07-23T20:53:25.100Z,33.95,139.26,10,4.8,mb,13,,,0.84,us,usp0009x1n,2014-11-07T01:10:39.586Z,"85 km SSE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
